https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XMR,Volume USDT,tradecount
1602054000000,2020-10-07 07:00:00,XMR/USDT,107.68000000,107.81000000,105.79000000,106.48000000,6293.11755000,671998.20371140,1844
1602050400000,2020-10-07 06:00:00,XMR/USDT,107.94000000,108.18000000,107.36000000,107.67000000,7258.75148000,782144.69020220,1664
1602046800000,2020-10-07 05:00:00,XMR/USDT,104.92000000,108.21000000,104.27000000,107.92000000,11677.89132000,1247644.44193280,3057
1602043200000,2020-10-07 04:00:00,XMR/USDT,104.14000000,104.91000000,103.79000000,104.91000000,4562.42240000,476071.13057000,1091
1602039600000,2020-10-07 03:00:00,XMR/USDT,104.12000000,104.62000000,103.53000000,104.19000000,3950.03421000,410695.85353440,1023
1602036000000,2020-10-07 02:00:00,XMR/USDT,103.70000000,104.51000000,103.44000000,104.12000000,2792.08561000,290286.40255530,808
1602032400000,2020-10-07 01:00:00,XMR/USDT,104.79000000,105.10000000,102.15000000,103.73000000,11142.52669000,1150781.19312590,2803
1602028800000,2020-10-07 00:00:00,XMR/USDT,106.44000000,106.45000000,104.00000000,104.75000000,6129.32409000,642372.31882560,1933
1602025200000,2020-10-06 23:00:00,XMR/USDT,106.48000000,106.86000000,106.00000000,106.43000000,2456.53325000,261536.47088450,769
1602021600000,2020-10-06 22:00:00,XMR/USDT,105.91000000,106.86000000,105.77000000,106.57000000,2494.01124000,265654.56445640,617
1602018000000,2020-10-06 21:00:00,XMR/USDT,105.50000000,106.85000000,105.33000000,105.91000000,5293.33975000,561567.71466480,1484
1602014400000,2020-10-06 20:00:00,XMR/USDT,108.18000000,108.18000000,105.31000000,105.50000000,18431.93368000,1967431.10551740,3376
1602010800000,2020-10-06 19:00:00,XMR/USDT,109.18000000,109.83000000,107.61000000,108.28000000,10278.77367000,1117528.44315480,2653
1602007200000,2020-10-06 18:00:00,XMR/USDT,111.84000000,112.05000000,108.87000000,109.24000000,6638.13299000,732966.06640610,1665
1602003600000,2020-10-06 17:00:00,XMR/USDT,110.78000000,112.14000000,110.76000000,111.80000000,5087.77149000,567660.70616390,1227
1602000000000,2020-10-06 16:00:00,XMR/USDT,112.59000000,112.81000000,110.32000000,110.79000000,9793.95142000,1092770.36722270,2198
1601996400000,2020-10-06 15:00:00,XMR/USDT,110.53000000,113.13000000,108.50000000,112.62000000,24131.74975000,2674009.90238090,6124
1601992800000,2020-10-06 14:00:00,XMR/USDT,110.78000000,111.71000000,110.35000000,110.59000000,5329.07937000,591290.19742870,1304
1601989200000,2020-10-06 13:00:00,XMR/USDT,111.07000000,111.69000000,110.65000000,110.82000000,7471.75509000,830627.14638340,1569
1601985600000,2020-10-06 12:00:00,XMR/USDT,110.69000000,111.77000000,110.27000000,111.10000000,5428.07574000,602337.11659050,1492
1601982000000,2020-10-06 11:00:00,XMR/USDT,110.94000000,111.32000000,109.41000000,110.73000000,12102.49807000,1335618.88336350,2962
1601978400000,2020-10-06 10:00:00,XMR/USDT,112.59000000,113.20000000,110.87000000,111.00000000,9355.52980000,1049560.05543490,2289
1601974800000,2020-10-06 09:00:00,XMR/USDT,111.15000000,113.00000000,110.99000000,112.64000000,8376.37318000,940404.73242180,1968
1601971200000,2020-10-06 08:00:00,XMR/USDT,110.66000000,111.50000000,110.53000000,111.17000000,4864.23862000,540464.47549470,1155
1601967600000,2020-10-06 07:00:00,XMR/USDT,112.06000000,112.64000000,110.63000000,110.72000000,4995.55626000,558092.54388610,1529
1601964000000,2020-10-06 06:00:00,XMR/USDT,110.65000000,112.03000000,110.22000000,112.00000000,7400.37169000,822571.38908880,2040
1601960400000,2020-10-06 05:00:00,XMR/USDT,112.34000000,112.36000000,110.61000000,110.61000000,5544.21256000,618771.53964290,1560
1601956800000,2020-10-06 04:00:00,XMR/USDT,112.74000000,112.95000000,112.15000000,112.27000000,3010.36674000,338461.97781660,862
1601953200000,2020-10-06 03:00:00,XMR/USDT,112.90000000,113.32000000,111.35000000,112.74000000,7310.40821000,821579.29573410,1869
1601949600000,2020-10-06 02:00:00,XMR/USDT,113.28000000,113.89000000,112.80000000,112.89000000,4191.93160000,475873.61178310,1309
1601946000000,2020-10-06 01:00:00,XMR/USDT,113.19000000,113.89000000,113.07000000,113.28000000,4657.91560000,528708.26035770,1052
1601942400000,2020-10-06 00:00:00,XMR/USDT,112.78000000,113.62000000,112.58000000,113.16000000,6055.61497000,684905.49900950,1373
1601938800000,2020-10-05 23:00:00,XMR/USDT,112.00000000,114.52000000,111.87000000,112.73000000,17965.69375000,2027237.38335660,7085
1601935200000,2020-10-05 22:00:00,XMR/USDT,108.83000000,112.00000000,108.83000000,112.00000000,14065.70038000,1560802.50600750,3566
1601931600000,2020-10-05 21:00:00,XMR/USDT,108.54000000,109.31000000,108.50000000,108.84000000,3918.25857000,426867.60358470,2272
1601928000000,2020-10-05 20:00:00,XMR/USDT,109.07000000,109.78000000,107.69000000,108.57000000,6574.86309000,715608.15201260,2081
1601924400000,2020-10-05 19:00:00,XMR/USDT,108.21000000,109.33000000,108.11000000,108.94000000,6809.19583000,741197.39457590,1897
1601920800000,2020-10-05 18:00:00,XMR/USDT,106.82000000,108.42000000,106.66000000,108.21000000,5962.16599000,640947.92205270,1778
1601917200000,2020-10-05 17:00:00,XMR/USDT,107.28000000,107.28000000,106.42000000,106.74000000,6538.57442000,697994.72724450,1641
1601913600000,2020-10-05 16:00:00,XMR/USDT,106.69000000,107.40000000,106.61000000,107.31000000,5635.41979000,602677.79964550,1441
1601910000000,2020-10-05 15:00:00,XMR/USDT,106.86000000,107.45000000,106.41000000,106.69000000,2966.02056000,317035.13578650,778
1601906400000,2020-10-05 14:00:00,XMR/USDT,107.11000000,107.57000000,106.37000000,106.84000000,9520.41444000,1017677.17404910,1698
1601902800000,2020-10-05 13:00:00,XMR/USDT,106.91000000,107.83000000,106.55000000,107.06000000,4988.03959000,534246.44062840,1213
1601899200000,2020-10-05 12:00:00,XMR/USDT,105.05000000,106.93000000,104.71000000,106.85000000,7518.09783000,794887.06925470,1575
1601895600000,2020-10-05 11:00:00,XMR/USDT,106.14000000,106.60000000,105.05000000,105.12000000,6400.63971000,679083.10711280,1463
1601892000000,2020-10-05 10:00:00,XMR/USDT,106.45000000,106.65000000,105.91000000,106.05000000,5417.73342000,575940.70855610,1270
1601888400000,2020-10-05 09:00:00,XMR/USDT,106.57000000,107.27000000,106.36000000,106.44000000,5998.82888000,640605.85293560,1725
1601884800000,2020-10-05 08:00:00,XMR/USDT,104.74000000,107.45000000,104.55000000,106.65000000,11024.57902000,1172232.22301710,2578
1601881200000,2020-10-05 07:00:00,XMR/USDT,104.89000000,105.07000000,104.11000000,104.76000000,3846.51938000,402029.21855850,766
1601877600000,2020-10-05 06:00:00,XMR/USDT,105.27000000,105.27000000,104.18000000,104.89000000,3953.10838000,413388.16129200,860
1601874000000,2020-10-05 05:00:00,XMR/USDT,104.50000000,105.40000000,104.43000000,105.35000000,2308.70070000,242181.72032740,484
1601870400000,2020-10-05 04:00:00,XMR/USDT,105.34000000,105.54000000,104.21000000,104.46000000,3592.93661000,376909.06344950,823
1601866800000,2020-10-05 03:00:00,XMR/USDT,106.39000000,106.45000000,105.26000000,105.38000000,1053.53831000,111398.70016500,406
1601863200000,2020-10-05 02:00:00,XMR/USDT,105.11000000,106.40000000,105.06000000,106.40000000,1583.64238000,167577.40526880,621
1601859600000,2020-10-05 01:00:00,XMR/USDT,106.11000000,106.12000000,105.10000000,105.17000000,3283.66319000,346502.53195450,774
1601856000000,2020-10-05 00:00:00,XMR/USDT,105.46000000,106.87000000,105.37000000,106.11000000,4771.59365000,506135.79513970,1237
1601852400000,2020-10-04 23:00:00,XMR/USDT,105.86000000,106.48000000,105.20000000,105.46000000,5999.32692000,634775.46788630,1429
1601848800000,2020-10-04 22:00:00,XMR/USDT,106.49000000,107.20000000,105.84000000,105.92000000,2698.09436000,287177.39161950,588
1601845200000,2020-10-04 21:00:00,XMR/USDT,106.64000000,106.95000000,106.40000000,106.49000000,1650.20712000,175998.50637860,532
1601841600000,2020-10-04 20:00:00,XMR/USDT,107.46000000,107.75000000,106.10000000,106.64000000,3461.15086000,370525.96741740,846
1601838000000,2020-10-04 19:00:00,XMR/USDT,107.53000000,108.20000000,107.10000000,107.40000000,3730.18476000,401742.21438720,969
1601834400000,2020-10-04 18:00:00,XMR/USDT,107.58000000,108.79000000,107.26000000,107.68000000,4943.27172000,533702.99845340,1146
1601830800000,2020-10-04 17:00:00,XMR/USDT,106.88000000,107.70000000,106.77000000,107.52000000,2222.13396000,238151.51185600,911
1601827200000,2020-10-04 16:00:00,XMR/USDT,106.15000000,106.87000000,105.56000000,106.87000000,4536.69528000,482002.57315720,1073
1601823600000,2020-10-04 15:00:00,XMR/USDT,107.30000000,107.33000000,106.13000000,106.13000000,3981.22483000,424767.41192870,1012
1601820000000,2020-10-04 14:00:00,XMR/USDT,107.81000000,108.28000000,107.17000000,107.31000000,2587.25538000,278387.31255450,650
1601816400000,2020-10-04 13:00:00,XMR/USDT,108.94000000,109.45000000,107.04000000,107.78000000,6113.29355000,662705.81500430,1581
1601812800000,2020-10-04 12:00:00,XMR/USDT,107.93000000,108.97000000,106.22000000,108.96000000,9367.25869000,1004367.31500410,2469
1601809200000,2020-10-04 11:00:00,XMR/USDT,104.66000000,108.39000000,104.45000000,107.86000000,11721.52892000,1248511.06023600,2956
1601805600000,2020-10-04 10:00:00,XMR/USDT,103.59000000,104.67000000,102.98000000,104.66000000,5985.81827000,621589.74041170,1552
1601802000000,2020-10-04 09:00:00,XMR/USDT,103.59000000,103.84000000,103.34000000,103.65000000,1748.11242000,181062.79263890,441
1601798400000,2020-10-04 08:00:00,XMR/USDT,103.75000000,103.98000000,103.44000000,103.59000000,2026.31306000,210135.73266600,479
1601794800000,2020-10-04 07:00:00,XMR/USDT,103.00000000,103.81000000,102.81000000,103.75000000,2645.02170000,273229.34522210,555
1601791200000,2020-10-04 06:00:00,XMR/USDT,102.24000000,103.56000000,102.20000000,103.00000000,3507.15614000,361240.85910280,836
1601787600000,2020-10-04 05:00:00,XMR/USDT,102.54000000,102.66000000,101.88000000,102.23000000,1744.65441000,178480.58074120,551
1601784000000,2020-10-04 04:00:00,XMR/USDT,102.07000000,102.64000000,102.05000000,102.46000000,1713.97425000,175469.20370310,636
1601780400000,2020-10-04 03:00:00,XMR/USDT,101.69000000,102.19000000,101.31000000,102.04000000,3043.13910000,309536.21720780,611
1601776800000,2020-10-04 02:00:00,XMR/USDT,102.11000000,102.11000000,101.23000000,101.65000000,3548.20044000,360412.68816830,702
1601773200000,2020-10-04 01:00:00,XMR/USDT,103.05000000,103.44000000,101.85000000,102.08000000,4907.97575000,503737.62167960,1142
1601769600000,2020-10-04 00:00:00,XMR/USDT,103.56000000,103.80000000,102.95000000,103.06000000,1905.40724000,196968.70488070,701
1601766000000,2020-10-03 23:00:00,XMR/USDT,103.63000000,103.99000000,103.48000000,103.58000000,1917.39170000,198927.61956090,630
1601762400000,2020-10-03 22:00:00,XMR/USDT,103.30000000,103.66000000,102.80000000,103.66000000,1931.77541000,199340.20702830,706
1601758800000,2020-10-03 21:00:00,XMR/USDT,103.22000000,103.63000000,103.18000000,103.29000000,1938.18230000,200481.42797270,461
1601755200000,2020-10-03 20:00:00,XMR/USDT,103.72000000,103.89000000,103.00000000,103.18000000,2059.67796000,212908.17396980,668
1601751600000,2020-10-03 19:00:00,XMR/USDT,103.29000000,103.90000000,103.21000000,103.72000000,1748.27132000,181138.34739950,664
1601748000000,2020-10-03 18:00:00,XMR/USDT,103.05000000,103.54000000,102.93000000,103.28000000,2799.66475000,289221.80857540,813
1601744400000,2020-10-03 17:00:00,XMR/USDT,102.73000000,103.25000000,102.73000000,103.10000000,3190.99629000,328614.76015980,966
1601740800000,2020-10-03 16:00:00,XMR/USDT,101.83000000,102.89000000,101.66000000,102.74000000,4322.65344000,441918.19134350,1070
1601737200000,2020-10-03 15:00:00,XMR/USDT,101.32000000,102.13000000,100.94000000,101.75000000,6495.81858000,660598.72878030,1330
1601733600000,2020-10-03 14:00:00,XMR/USDT,101.91000000,101.91000000,100.62000000,101.33000000,3942.51207000,399041.13816770,761
1601730000000,2020-10-03 13:00:00,XMR/USDT,102.14000000,102.52000000,101.80000000,101.89000000,2431.80278000,248367.84230970,435
1601726400000,2020-10-03 12:00:00,XMR/USDT,101.85000000,102.30000000,101.45000000,102.15000000,1952.58055000,199154.38653640,504
1601722800000,2020-10-03 11:00:00,XMR/USDT,102.41000000,102.68000000,101.71000000,101.85000000,2316.18055000,236546.47252720,452
1601719200000,2020-10-03 10:00:00,XMR/USDT,102.34000000,102.66000000,102.19000000,102.37000000,902.57615000,92353.82914100,304
1601715600000,2020-10-03 09:00:00,XMR/USDT,102.11000000,102.96000000,101.92000000,102.34000000,3745.68980000,383914.11875730,821
1601712000000,2020-10-03 08:00:00,XMR/USDT,101.79000000,102.53000000,101.01000000,102.13000000,4641.38481000,473361.93721900,1141
1601708400000,2020-10-03 07:00:00,XMR/USDT,102.25000000,102.28000000,101.48000000,101.84000000,2555.90581000,260474.49559130,725
1601704800000,2020-10-03 06:00:00,XMR/USDT,103.40000000,103.49000000,102.07000000,102.37000000,4533.83150000,464829.16958020,900
1601701200000,2020-10-03 05:00:00,XMR/USDT,103.30000000,103.63000000,102.38000000,103.36000000,3311.48921000,341006.28980800,923
1601697600000,2020-10-03 04:00:00,XMR/USDT,102.90000000,103.31000000,102.41000000,103.28000000,2348.15851000,241361.78819370,676
1601694000000,2020-10-03 03:00:00,XMR/USDT,102.24000000,103.17000000,102.09000000,102.88000000,2734.53841000,280780.39034650,863
1601690400000,2020-10-03 02:00:00,XMR/USDT,102.71000000,102.94000000,101.70000000,102.18000000,3485.08193000,355882.15320970,714
1601686800000,2020-10-03 01:00:00,XMR/USDT,102.47000000,102.97000000,102.15000000,102.53000000,2246.67698000,230584.48385980,603
1601683200000,2020-10-03 00:00:00,XMR/USDT,101.66000000,102.62000000,101.23000000,102.49000000,2727.54880000,277671.92768730,723
1601679600000,2020-10-02 23:00:00,XMR/USDT,102.32000000,102.65000000,101.50000000,101.61000000,3175.82116000,324311.10574040,1146
1601676000000,2020-10-02 22:00:00,XMR/USDT,99.90000000,102.96000000,99.63000000,102.35000000,10368.22648000,1051917.24849730,2746
1601672400000,2020-10-02 21:00:00,XMR/USDT,100.87000000,101.13000000,99.21000000,99.84000000,5971.99440000,599496.54967980,1618
1601668800000,2020-10-02 20:00:00,XMR/USDT,98.64000000,101.37000000,98.55000000,100.85000000,5091.92329000,508498.54153190,1481
1601665200000,2020-10-02 19:00:00,XMR/USDT,100.45000000,100.47000000,98.65000000,98.65000000,4053.77506000,403309.74703390,1191
1601661600000,2020-10-02 18:00:00,XMR/USDT,99.10000000,100.46000000,99.10000000,100.46000000,3173.94075000,316274.80947650,826
1601658000000,2020-10-02 17:00:00,XMR/USDT,98.96000000,99.27000000,98.42000000,99.10000000,3049.88636000,301757.90858390,1056
1601654400000,2020-10-02 16:00:00,XMR/USDT,96.39000000,98.95000000,95.69000000,98.94000000,6400.73428000,623925.21306980,1909
1601650800000,2020-10-02 15:00:00,XMR/USDT,97.13000000,97.97000000,96.30000000,96.40000000,4527.83826000,440167.68126250,1127
1601647200000,2020-10-02 14:00:00,XMR/USDT,97.60000000,98.43000000,97.00000000,97.15000000,6819.56738000,666577.25013300,1684
1601643600000,2020-10-02 13:00:00,XMR/USDT,97.49000000,98.69000000,95.61000000,97.60000000,11511.11747000,1120586.42450970,3666
1601640000000,2020-10-02 12:00:00,XMR/USDT,95.89000000,97.52000000,95.61000000,97.49000000,8645.59323000,836611.89897660,2765
1601636400000,2020-10-02 11:00:00,XMR/USDT,95.82000000,96.70000000,95.64000000,95.90000000,5022.49676000,482973.85675320,1855
1601632800000,2020-10-02 10:00:00,XMR/USDT,95.87000000,96.99000000,93.52000000,95.71000000,15480.70507000,1471457.27671250,3838
1601629200000,2020-10-02 09:00:00,XMR/USDT,96.80000000,97.87000000,95.58000000,95.85000000,8255.48698000,794833.43501250,1671
1601625600000,2020-10-02 08:00:00,XMR/USDT,98.50000000,98.55000000,96.30000000,96.78000000,8891.49987000,867504.12729670,2193
1601622000000,2020-10-02 07:00:00,XMR/USDT,99.49000000,99.64000000,98.20000000,98.60000000,4059.16179000,401814.01973170,1034
1601618400000,2020-10-02 06:00:00,XMR/USDT,98.07000000,99.89000000,97.58000000,99.53000000,10008.38187000,990642.06937260,3289
1601614800000,2020-10-02 05:00:00,XMR/USDT,103.79000000,103.79000000,97.62000000,98.07000000,31670.17602000,3160134.65933940,10172
1601611200000,2020-10-02 04:00:00,XMR/USDT,103.98000000,105.43000000,103.69000000,103.79000000,9974.30949000,1042793.50614390,2601
1601607600000,2020-10-02 03:00:00,XMR/USDT,103.84000000,104.03000000,103.57000000,103.88000000,2794.44726000,290036.30445100,1143
1601604000000,2020-10-02 02:00:00,XMR/USDT,103.31000000,104.08000000,103.27000000,103.83000000,3421.24566000,354718.32405770,1553
1601600400000,2020-10-02 01:00:00,XMR/USDT,103.19000000,104.56000000,103.14000000,103.22000000,4948.64985000,513771.93567050,1715
1601596800000,2020-10-02 00:00:00,XMR/USDT,103.86000000,104.01000000,102.93000000,103.22000000,7658.14891000,792618.65917330,2437
1601593200000,2020-10-01 23:00:00,XMR/USDT,102.91000000,104.01000000,101.43000000,103.74000000,10972.08732000,1126284.18434340,2418
1601589600000,2020-10-01 22:00:00,XMR/USDT,101.68000000,102.99000000,101.45000000,102.83000000,6434.58754000,657106.09607650,1597
1601586000000,2020-10-01 21:00:00,XMR/USDT,102.91000000,103.04000000,101.61000000,101.71000000,7641.63089000,781521.44691070,2314
1601582400000,2020-10-01 20:00:00,XMR/USDT,104.94000000,104.94000000,102.62000000,102.92000000,9340.41101000,965253.87158270,2741
1601578800000,2020-10-01 19:00:00,XMR/USDT,104.34000000,105.31000000,103.73000000,104.98000000,15242.59610000,1594040.10144670,4628
1601575200000,2020-10-01 18:00:00,XMR/USDT,104.18000000,105.66000000,103.84000000,104.34000000,7735.38178000,811579.36313130,2139
1601571600000,2020-10-01 17:00:00,XMR/USDT,103.96000000,104.78000000,102.95000000,104.32000000,7651.76389000,796570.01751500,1936
1601568000000,2020-10-01 16:00:00,XMR/USDT,106.11000000,106.74000000,101.75000000,104.06000000,29854.44882000,3112465.28884240,7036
1601564400000,2020-10-01 15:00:00,XMR/USDT,108.61000000,108.95000000,105.82000000,106.08000000,11323.15421000,1217243.60848320,2592
1601560800000,2020-10-01 14:00:00,XMR/USDT,109.34000000,109.68000000,108.01000000,108.56000000,11821.69330000,1283976.82706820,2405
1601557200000,2020-10-01 13:00:00,XMR/USDT,110.08000000,110.40000000,109.18000000,109.31000000,8361.30123000,917374.63817190,1847
1601553600000,2020-10-01 12:00:00,XMR/USDT,110.05000000,110.80000000,109.33000000,109.99000000,7887.72646000,867615.85846830,1745
1601550000000,2020-10-01 11:00:00,XMR/USDT,111.11000000,111.62000000,109.49000000,110.04000000,9260.75036000,1021315.88878790,2703
1601546400000,2020-10-01 10:00:00,XMR/USDT,108.66000000,111.25000000,108.28000000,111.12000000,13139.33547000,1440466.52966040,3059
1601542800000,2020-10-01 09:00:00,XMR/USDT,109.74000000,110.47000000,108.45000000,108.59000000,17862.60663000,1957899.12787810,4490
